feature,importance,importance_pct
EXT_SOURCE_2,11.489722145173197,0.11489722145173195
EXT_SOURCE_3,11.484794599516958,0.11484794599516956
EXT_SOURCE_1,4.749164418303955,0.04749164418303955
DAYS_BIRTH,3.392891498910809,0.033928914989108085
CREDIT_GOODS_RATIO,2.805216727178353,0.028052167271783526
AMT_ANNUITY,2.137101045229327,0.021371010452293265
PREV_REFUSED_RATIO,2.0216419293224908,0.020216419293224906
AMT_GOODS_PRICE,1.980341805984679,0.019803418059846787
INS_DPD_MEAN,1.8849321816259093,0.01884932181625909
CODE_GENDER,1.8133616492638995,0.018133616492638994
BUREAU_AMT_DEBT_SUM,1.6557964746847766,0.016557964746847766
DAYS_EMPLOYED,1.6049755464722038,0.016049755464722034
NAME_EDUCATION_TYPE,1.5607239995342157,0.015607239995342154
PREV_AMT_CREDIT_MAX,1.3891931740002406,0.013891931740002403
BUREAU_DAYS_CREDIT_MEAN,1.3385445000675993,0.013385445000675992
CC_UTILIZATION_MAX,1.3320189947322407,0.013320189947322406
ORGANIZATION_TYPE,1.3112038223048244,0.01311203822304824
BUREAU_AMT_DEBT_MEAN,1.3046622507826626,0.013046622507826624
DAYS_ID_PUBLISH,1.2476928861991496,0.012476928861991494
OWN_CAR_AGE,1.1656838376701155,0.011656838376701154
ANNUITY_INCOME_RATIO,1.1246708514882948,0.011246708514882946
DAYS_LAST_PHONE_CHANGE,1.0773945717188351,0.01077394571718835
BUREAU_AMT_CREDIT_SUM_MEAN,1.0731271456690052,0.010731271456690051
CC_UTILIZATION_MEAN,1.0362921772596707,0.010362921772596706
AMT_CREDIT,1.0202710450968997,0.010202710450968995
INS_ROW_CNT,1.015250419539074,0.010152504195390738
INS_PAYMENT_DIFF_MEAN,0.9765018435732072,0.00976501843573207
PREV_APPROVED_RATIO,0.952971498244569,0.009529714982445689
OCCUPATION_TYPE,0.9495270161186758,0.009495270161186757
BUREAU_CLOSED_RATIO,0.9410668740179208,0.009410668740179207
POS_ROW_CNT,0.9365189125900336,0.009365189125900335
BUREAU_APP_CNT,0.9300390747509732,0.009300390747509732
DAYS_REGISTRATION,0.8686894953212249,0.008686894953212248
POS_PREV_CNT,0.8574669950440014,0.008574669950440013
EMPLOYED_BIRTH_RATIO,0.8510204927727435,0.008510204927727433
NAME_INCOME_TYPE,0.849563285155793,0.00849563285155793
NAME_FAMILY_STATUS,0.8304025383213816,0.008304025383213814
CREDIT_INCOME_RATIO,0.8206226852090391,0.00820622685209039
BUREAU_AMT_CREDIT_SUM_MAX,0.7968421595179992,0.00796842159517999
CC_ROW_CNT,0.7701743533362927,0.0077017435333629255
REGION_RATING_CLIENT_W_CITY,0.7276205340589532,0.007276205340589531
PREV_AMT_APPLICATION_MAX,0.6898444826619692,0.006898444826619691
POS_DPD_DEF_MEAN,0.6683986540370733,0.006683986540370732
CC_AMT_BALANCE_MEAN,0.6411864005793798,0.0064118640057937975
FLAG_OWN_CAR,0.6313572650841278,0.0063135726508412775
INS_DBD_MEAN,0.6289145255117421,0.00628914525511742
BUREAU_AMT_CREDIT_SUM_SUM,0.6245768145138897,0.006245768145138896
FLAG_DOCUMENT_3,0.5793558338339915,0.005793558338339914
REGION_POPULATION_RELATIVE,0.5740088312189444,0.0057400883121894435
BUREAU_ACTIVE_RATIO,0.572467868606567,0.005724678686065669
FLAG_WORK_PHONE,0.5664779925512894,0.005664779925512893
BUREAU_DAYS_CREDIT_MIN,0.5653906094847541,0.00565390609484754
PREV_AMT_APPLICATION_MEAN,0.558621721360281,0.005586217213602809
DEF_30_CNT_SOCIAL_CIRCLE,0.5483517161065949,0.005483517161065949
INS_PAYMENT_DIFF_SUM,0.5261504061621789,0.005261504061621789
CC_AMT_BALANCE_MAX,0.5176612151394483,0.005176612151394483
PREV_AMT_CREDIT_MEAN,0.4967434197910703,0.004967434197910702
BB_MONTHS_SIZE_SUM,0.4836199228925999,0.004836199228925998
INS_DPD_MAX,0.4551564050339913,0.004551564050339912
PREV_AMT_APPLICATION_MIN,0.4539255402488337,0.004539255402488336
REGION_RATING_CLIENT,0.4333592790024549,0.004333592790024548
INS_PAYMENT_PERC_MIN,0.4300407102179939,0.004300407102179938
POS_DPD_DEF_MAX,0.424343006259524,0.004243430062595239
AMT_INCOME_TOTAL,0.4219943670082195,0.004219943670082195
INS_PAYMENT_PERC_MEAN,0.4122280280785126,0.004122280280785126
REG_CITY_NOT_LIVE_CITY,0.4090899488618079,0.0040908994886180786
PREV_APP_CNT,0.3944297128270687,0.003944297128270686
BB_MONTHS_MIN_MEAN,0.3738614678988935,0.0037386146789889344
BB_STATUS_DPD_RATIO_MEAN,0.368236560896491,0.0036823656089649093
INS_PREV_CNT,0.3452839397495252,0.0034528393974952516
AMT_REQ_CREDIT_BUREAU_QRT,0.3191278594254426,0.0031912785942544253
DEF_60_CNT_SOCIAL_CIRCLE,0.2762236558946004,0.0027622365589460036
HOUR_APPR_PROCESS_START,0.2700440310195958,0.0027004403101959576
BB_MONTHS_MIN_MIN,0.2335125923010125,0.002335125923010125
BB_STATUS_0_RATIO_MEAN,0.2251448214116168,0.0022514482141161676
YEARS_BEGINEXPLUATATION_MODE,0.2210450240643206,0.002210450240643206
AMT_REQ_CREDIT_BUREAU_YEAR,0.2026917593759774,0.0020269175937597736
CNT_CHILDREN,0.1887017081544863,0.0018870170815448628
OBS_30_CNT_SOCIAL_CIRCLE,0.1861474669149302,0.0018614746691493016
POS_DPD_MEAN,0.1818734064689412,0.0018187340646894118
YEARS_BEGINEXPLUATATION_MEDI,0.1740506555322641,0.0017405065553226407
OBS_60_CNT_SOCIAL_CIRCLE,0.1699262695119177,0.0016992626951191766
AMT_REQ_CREDIT_BUREAU_DAY,0.1644135397288042,0.0016441353972880418
POS_DPD_MAX,0.1572287945315513,0.0015722879453155128
FLAG_DOCUMENT_18,0.1564840991366533,0.0015648409913665326
FLAG_EMP_PHONE,0.1463112625844454,0.0014631126258444539
FLAG_DOCUMENT_16,0.1410286621729331,0.001410286621729331
FLAG_PHONE,0.1381026330808086,0.0013810263308080858
NONLIVINGAPARTMENTS_MEDI,0.1358897712480188,0.0013588977124801877
NAME_HOUSING_TYPE,0.1263831036540265,0.0012638310365402647
LANDAREA_MEDI,0.1188916034735357,0.0011889160347353569
