feature,importance,importance_pct
numeric__REG_CITY_NOT_LIVE_CITY,75,0.0024193548387096775
numeric__CC_DPD_MEAN,74,0.0023870967741935483
numeric__YEARS_BEGINEXPLUATATION_MEDI,73,0.0023548387096774194
numeric__LIVINGAPARTMENTS_MODE,72,0.00232258064516129
categorical__NAME_EDUCATION_TYPE_Secondary / secondary special,70,0.0022580645161290325
categorical__CODE_GENDER_M,69,0.002225806451612903
numeric__YEARS_BUILD_MODE,69,0.002225806451612903
numeric__LIVINGAPARTMENTS_AVG,66,0.0021290322580645163
numeric__FLAG_PHONE,63,0.002032258064516129
numeric__YEARS_BUILD_MEDI,62,0.002
categorical__ORGANIZATION_TYPE_Construction,54,0.0017419354838709678
numeric__LIVINGAPARTMENTS_MEDI,53,0.0017096774193548388
categorical__NAME_INCOME_TYPE_Working,50,0.0016129032258064516
categorical__OCCUPATION_TYPE_Core staff,47,0.0015161290322580644
numeric__CNT_CHILDREN,47,0.0015161290322580644
numeric__FLOORSMAX_AVG,46,0.0014838709677419354
numeric__CC_DPD_MAX,46,0.0014838709677419354
numeric__NONLIVINGAPARTMENTS_AVG,45,0.0014516129032258066
numeric__missingindicator_OWN_CAR_AGE,44,0.0014193548387096775
numeric__REGION_RATING_CLIENT,43,0.0013870967741935485
numeric__FLAG_DOCUMENT_18,42,0.0013548387096774194
numeric__COMMONAREA_MEDI,42,0.0013548387096774194
numeric__NONLIVINGAPARTMENTS_MODE,41,0.0013225806451612903
categorical__NAME_INCOME_TYPE_State servant,41,0.0013225806451612903
categorical__OCCUPATION_TYPE_Accountants,40,0.0012903225806451613
categorical__NAME_HOUSING_TYPE_House / apartment,40,0.0012903225806451613
categorical__NAME_FAMILY_STATUS_Single / not married,36,0.001161290322580645
categorical__OCCUPATION_TYPE_Drivers,36,0.001161290322580645
numeric__BB_MONTHS_MAX_MAX,35,0.0011290322580645162
numeric__ENTRANCES_MODE,34,0.0010967741935483872
categorical__NAME_CONTRACT_TYPE_Cash loans,34,0.0010967741935483872
categorical__ORGANIZATION_TYPE_infrequent_sklearn,34,0.0010967741935483872
numeric__FLOORSMIN_MODE,33,0.0010645161290322581
categorical__OCCUPATION_TYPE_Laborers,33,0.0010645161290322581
numeric__ENTRANCES_MEDI,32,0.001032258064516129
numeric__FLAG_DOCUMENT_16,30,0.000967741935483871
categorical__NAME_INCOME_TYPE_Commercial associate,30,0.000967741935483871
numeric__NONLIVINGAPARTMENTS_MEDI,30,0.000967741935483871
categorical__ORGANIZATION_TYPE_School,30,0.000967741935483871
categorical__NAME_EDUCATION_TYPE_infrequent_sklearn,30,0.000967741935483871
numeric__FLAG_DOCUMENT_13,29,0.0009354838709677419
numeric__FLOORSMIN_AVG,29,0.0009354838709677419
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_DAY,29,0.0009354838709677419
categorical__WEEKDAY_APPR_PROCESS_START_WEDNESDAY,28,0.0009032258064516129
numeric__ELEVATORS_AVG,28,0.0009032258064516129
categorical__ORGANIZATION_TYPE_Industry: type 9,28,0.0009032258064516129
"categorical__WALLSMATERIAL_MODE_Stone, brick",28,0.0009032258064516129
categorical__NAME_FAMILY_STATUS_Civil marriage,27,0.0008709677419354839
categorical__NAME_TYPE_SUITE_Unaccompanied,27,0.0008709677419354839
numeric__AMT_REQ_CREDIT_BUREAU_MON,27,0.0008709677419354839
categorical__ORGANIZATION_TYPE_Business Entity Type 3,25,0.0008064516129032258
numeric__FLOORSMAX_MEDI,25,0.0008064516129032258
categorical__WEEKDAY_APPR_PROCESS_START_THURSDAY,25,0.0008064516129032258
categorical__NAME_EDUCATION_TYPE_Lower secondary,24,0.0007741935483870968
categorical__ORGANIZATION_TYPE_Other,23,0.0007419354838709677
categorical__OCCUPATION_TYPE_High skill tech staff,23,0.0007419354838709677
categorical__WEEKDAY_APPR_PROCESS_START_TUESDAY,22,0.0007096774193548388
numeric__AMT_REQ_CREDIT_BUREAU_DAY,22,0.0007096774193548388
categorical__WEEKDAY_APPR_PROCESS_START_MONDAY,22,0.0007096774193548388
categorical__FLAG_OWN_CAR_Y,21,0.0006774193548387097
numeric__missingindicator_BB_MONTHS_MAX_MAX,21,0.0006774193548387097
numeric__LIVE_CITY_NOT_WORK_CITY,21,0.0006774193548387097
categorical__OCCUPATION_TYPE_MISSING,21,0.0006774193548387097
categorical__OCCUPATION_TYPE_Sales staff,21,0.0006774193548387097
numeric__missingindicator_INS_DBD_MEAN,20,0.0006451612903225806
categorical__OCCUPATION_TYPE_Cleaning staff,20,0.0006451612903225806
categorical__NAME_FAMILY_STATUS_Widow,19,0.0006129032258064516
categorical__FLAG_OWN_REALTY_N,19,0.0006129032258064516
numeric__missingindicator_EXT_SOURCE_3,18,0.0005806451612903225
numeric__REG_CITY_NOT_WORK_CITY,18,0.0005806451612903225
numeric__FLAG_DOCUMENT_15,17,0.0005483870967741936
categorical__WALLSMATERIAL_MODE_Panel,17,0.0005483870967741936
numeric__missingindicator_PREV_AMT_APPLICATION_MAX,17,0.0005483870967741936
categorical__FONDKAPREMONT_MODE_reg oper account,16,0.0005161290322580645
categorical__ORGANIZATION_TYPE_Security,15,0.0004838709677419355
numeric__missingindicator_CC_UTILIZATION_MAX,15,0.0004838709677419355
numeric__ELEVATORS_MEDI,15,0.0004838709677419355
