WEEK_NUM,score_psi
73,0.19481646983080697
74,0.17464289832487248
75,0.1900453180562041
76,0.2152141117654452
77,0.20796717795028738
78,0.1559745364864451
79,0.18738809720812585
80,0.23909862560531142
81,0.21251716249976976
82,0.225047032068888
83,0.2792404751254558
84,0.2833337292973584
85,0.2375452701035107
86,0.16512245903658263
87,0.17399418194707203
88,0.2295526528696375
89,0.21660597493379008
90,0.19350254381760587
91,0.15687584826893813
